Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA
Samsung Galaxy A51 SM-A515U - 128GB - GSM Unlocked Smartphone 7/10 SBI	77.37	0.0	81.0	6267.16	https://www.ebay.com/itm/403756782008?nordt=true&orig_cvip=true&rt=nc	Used	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A51	128.0	Unlocked	48.0	6.5	Network Unlocked	6.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A515U	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy A51 SM-A515U - 128GB - GSM Unlocked Smartphone 7/10 SBI	77.37	0.0	81.0	6267.16	https://www.ebay.com/itm/403756782008?nordt=true&orig_cvip=true&rt=nc	Used	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A51	128.0	Unlocked	48.0	6.5	Network Unlocked	6.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A515U	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy A51 SM-A515U - 128GB - GSM Unlocked Smartphone 7/10 SBI	77.37	0.0	81.0	6267.16	https://www.ebay.com/itm/403756782008?nordt=true&orig_cvip=true&rt=nc	Used	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A51	128.0	Unlocked	48.0	6.5	Network Unlocked	6.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A515U	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy A51 SM-A515U - 128GB - GSM Unlocked Smartphone 7/10 SBI	77.37	0.0	81.0	6267.16	https://www.ebay.com/itm/403756782008?nordt=true&orig_cvip=true&rt=nc	Used	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A51	128.0	Unlocked	48.0	6.5	Network Unlocked	6.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A515U	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 6S 64GB Unlocked Smartphone - Very Good	101.3	0.0	57.0	5774.26	https://www.ebay.com/itm/114996237712?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device ...Read moreabout the seller notes“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device GB, color and carrier. Please see below for more info. If you have any questions, please do not hesitate to contact us.”Read Lessabout the seller notes	apple	iPhone 6s	105.2	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	3D Depth Camera, Accelerometer, Bluetooth Enabled, Camera, Digital Compass, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Motion & Gesture Control, OLED Display, Pressure Sensor, Retina Display, Speakerphone, Streaming Video, Wi-Fi Capable	Single SIM	MicroSD	Dual Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone 6S 64GB Unlocked Smartphone - Very Good	101.3	0.0	57.0	5774.26	https://www.ebay.com/itm/114996237712?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device ...Read moreabout the seller notes“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device GB, color and carrier. Please see below for more info. If you have any questions, please do not hesitate to contact us.”Read Lessabout the seller notes	apple	iPhone 6s	105.2	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	3D Depth Camera, Accelerometer, Bluetooth Enabled, Camera, Digital Compass, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Motion & Gesture Control, OLED Display, Pressure Sensor, Retina Display, Speakerphone, Streaming Video, Wi-Fi Capable	Single SIM	MicroSD	Dual Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone 6S 64GB Unlocked Smartphone - Very Good	101.3	0.0	57.0	5774.26	https://www.ebay.com/itm/114996237712?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device ...Read moreabout the seller notes“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device GB, color and carrier. Please see below for more info. If you have any questions, please do not hesitate to contact us.”Read Lessabout the seller notes	apple	iPhone 6s	105.2	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	3D Depth Camera, Accelerometer, Bluetooth Enabled, Camera, Digital Compass, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Motion & Gesture Control, OLED Display, Pressure Sensor, Retina Display, Speakerphone, Streaming Video, Wi-Fi Capable	Single SIM	MicroSD	Dual Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone 6S 64GB Unlocked Smartphone - Very Good	101.3	0.0	57.0	5774.26	https://www.ebay.com/itm/114996237712?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device ...Read moreabout the seller notes“Phones are in Excellent condition. Devices are ready to activate. Clean ESN. Select your own device GB, color and carrier. Please see below for more info. If you have any questions, please do not hesitate to contact us.”Read Lessabout the seller notes	apple	iPhone 6s	105.2	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	3D Depth Camera, Accelerometer, Bluetooth Enabled, Camera, Digital Compass, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Motion & Gesture Control, OLED Display, Pressure Sensor, Retina Display, Speakerphone, Streaming Video, Wi-Fi Capable	Single SIM	MicroSD	Dual Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy A51 128GB Crush Black Verizon Smartphone SMA515UZKVZ	195.44	0.0	860.0	168074.9	https://www.ebay.com/itm/133534744476?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A51	128.0	Operator	12.0	6.5	Network Locked	4.0	Without Contract	Android	SM-A515U	Bar	SM-A515UZKNVZW, SMA515UZKNVZW	USB Type-C, Bluetooth, 4G, Wi-Fi, NFC	Proximity Sensor, Gyro Sensor, Quad Rear Camera, Accelerometer, Fingerprint Sensor	Single SIM	MicroSD	Octa Core	Black	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TCL TCL-T790S 10 5G Ultra Wideband LTE Verizon 128GB 6.5"" Screen Smartphone -"	149.58	0.0	67.0	10022.0	https://www.ebay.com/itm/133838860798?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	tcl	Apple iPhone 11	105.2	Operator	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	TCL-T790S	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S20+ Plus 5G SM-G986U 128GB 512GB Unlocked Android Smartphone	172.42	0.0	63.0	10862.17	https://www.ebay.com/itm/144960085627?nordt=true&orig_cvip=true&rt=nc	Used	“The cosmetic condition is overall POOR, it will show heavy signs of wear and tear from previous ...Read moreabout the seller notes“The cosmetic condition is overall POOR, it will show heavy signs of wear and tear from previous usage, such as dings & scratches on the screen & body. | The device has been tested and is FULLY FUNCTIONAL | Perfect for people not concerned with their devices cosmetic condition”Read Lessabout the seller notes	samsung	Samsung Galaxy S20+ 5G	105.2	Unlocked	64.0	6.7	Network Unlocked	8.0	Without Contract	Android	SM-G991U	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, Dual-Band, GPS, LTE, NFC, USB Type-C, Wi-Fi	Accelerometer, Ambient Light Sensor, AMOLED Display, ANT+, Barometer, Bluetooth Enabled, Camera, Fingerprint Sensor, Global Ready, NFC Connectivity, Double Lens Camera, 3G Data Capable, 4G Data Capable	Single SIM	microSDXC	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LG V60 ThinQ 5G -LMV600 128GB AT&T Only GSM Blue/White Smartphone Very Good	189.92	8.23	57.0	10825.25	https://www.ebay.com/itm/155056950365?nordt=true&orig_cvip=true&rt=nc	Used	“Carrier/Customer Return in overstock Condition 100% Tested Guaranteed. The phone has ...Read moreabout the seller notes“Carrier/Customer Return in overstock Condition 100% Tested Guaranteed. The phone has scratches/blemishes on the screen/sides. Works only on AT&T, Cricket, H20, etc.”Read Lessabout the seller notes	lg	LG V60 ThinQ	128.0	Operator	16.0	6.8	Network Locked	8.0	Without Contract	Android	LMV600	Bar	LG V60	3G, 4G, 5G, Bluetooth, GPS	4G Data Capable	Single SIM	microSDXC	Octa Core	Blue/White	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S10+ Plus G975U GSM Factory Unlocked Smartphone AT&T T-Mobile	215.16	9.99	60.0	12909.75	https://www.ebay.com/itm/164597197268?nordt=true&orig_cvip=true&rt=nc	Used	“This is a seller refurbished phone. This phone has been inspected, cleaned, and repaired to full ...Read moreabout the seller notes“This is a seller refurbished phone. This phone has been inspected, cleaned, and repaired to full functionality and is in perfect working condition.**the screen has a dead pixels that will appear like black spots .Device will look otherwise like new”Read Lessabout the seller notes	samsung	Galaxy S10+	105.2	Unlocked	16.0	6.4	Factory Unlocked	8.0	Without Contract	Android	SM-G975U	Bar	SM-G975F	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy A8(SM-A530W)32GB Black-GSM Unlocked-Smartphone- Fair	51.63	0.0	125.0	6454.13	https://www.ebay.com/itm/175093173880?nordt=true&orig_cvip=true&rt=nc	Used	“Samsung Galaxy A8 (SM-A530W) 32GB Black-GSM Unlocked-Smartphone - Hardware Functional, Data Wiped. ...Read moreabout the seller notes“Samsung Galaxy A8 (SM-A530W) 32GB Black-GSM Unlocked-Smartphone - Hardware Functional, Data Wiped. Fair - Device will have wear that is visible and more spread throughout the device. This will include scratching and scuffing on the frame/body of the device as well as the glass. Device will be locked to the carrier in the title unless specified otherwise. Device is 100% functional with a clean ESN and backed by our 30 day warranty.”Read Lessabout the seller notes	samsung	Samsung Galaxy A8	32.0	Unlocked	16.0	5.6	Network Unlocked	2.0	Without Contract	Android	A530W	Bar	SM-A530W	2G, 3G, Bluetooth	Accelerometer, Bluetooth Enabled, Camera	Single SIM	MicroSD	Octa Core	Black	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy Grand Prime SM-G530W 8GB GSM Unlocked Gray Smartphone Fair	27.47	0.0	122.0	3350.78	https://www.ebay.com/itm/185227024815?nordt=true&orig_cvip=true&rt=nc	Used	“Samsung Galaxy Grand Prime SM-G530W 8GB GSM Unlocked Gray Android Smartphone - Hardware Functional, ...Read moreabout the seller notes“Samsung Galaxy Grand Prime SM-G530W 8GB GSM Unlocked Gray Android Smartphone - Hardware Functional, Data Wiped. Fair - Device will have wear that is visible and more spread throughout the device. This will include scratching and scuffing on the frame/body of the device as well as the glass. Device will be locked to the carrier in the title unless specified otherwise. Device is 100% functional with a clean ESN and backed by our 30 day warranty.”Read Lessabout the seller notes	samsung	Samsung Galaxy Grand Prime	8.0	Unlocked	8.0	5.916407485281749	Network Unlocked	1.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	SM-G530W	2G, 3G, Bluetooth, GPS, Wi-Fi	Accelerometer, Barometer, Camera, Email, Web	Single SIM	MicroSD	Quad Core	Gray	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S10 G973U GSM Factory Unlocked 128GB Smartphone - Grade B+	155.52	9.24	64.0	9953.36	https://www.ebay.com/itm/194297340690?nordt=true&orig_cvip=true&rt=nc	Used	"“""B Stock "" Condition: May show signs of wear like multiple scratches (Which you can cover if you ...Read moreabout the seller notes“""B Stock "" Condition: May show signs of wear like multiple scratches (Which you can cover if you use a Screen protector) , scuffs, and dents, but it does not impair the functionality, Includes Free charger and cable, 100% FULLY FUNCTIONAL, Certified via a 34 Point Factory Inspection, These are Unlocked devices And will support all GSM networks Worldwide (May not support CDMA Networks such as verizon etc), Ships in a Generic box, Photos are Stock Photos”Read Lessabout the seller notes"	samsung	Samsung Galaxy S10	128.0	Unlocked	16.0	6.1	GSM Factory Unlocked	8.0	Without Contract	Android	SM-G973U	Bar	G973U	4G, GPRS, GPS, NFC, Wi-Fi	Internet Browser, 3G Data Capable, 4G Data Capable	Single SIM	MicroSD	Others	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy A10E - SM-A102U - 32GB -  Spectrum Only Smartphone 9/10	30.26	0.0	99.0	2995.53	https://www.ebay.com/itm/195290996270?nordt=true&orig_cvip=true&rt=nc	Used	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A10e	105.2	Operator	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A102U	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S20 Plus 5G 128GB 512GB Factory Unlocked Smartphone	185.29	0.0	62.0	11487.78	https://www.ebay.com/itm/225374525728?nordt=true&orig_cvip=true&rt=nc	Used	“The cosmetic condition is overall POOR, it will show heavy signs of wear and tear from previous ...Read moreabout the seller notes“The cosmetic condition is overall POOR, it will show heavy signs of wear and tear from previous usage, such as dings & scratches on the screen & body. | The device has been tested and is FULLY FUNCTIONAL | Perfect for people not concerned with their devices cosmetic condition”Read Lessabout the seller notes	samsung	Samsung Galaxy S20+ 5G	105.2	Unlocked	16.0	5.916407485281749	Factory Unlocked	4.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi	3D Depth Camera, 4K Video Recording, Accelerometer, Active Edge, Bluetooth Enabled, Fingerprint Sensor, GPS, Internet Connectivity, MMS (Multimedia Messaging), Music Player, NFC Connectivity, Touch Screen, Video Calling, Video Camera, Voice-Activated Dialing, Wireless Charging	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy A50 / A50s | 64GB / 128GB AT&T Verizon OR GSM Unlocked Smartphone	116.86	23.62	71.0	8296.85	https://www.ebay.com/itm/254834627821?nordt=true&orig_cvip=true&rt=nc	Used	“This listing is for the Samsung Galaxy A50 or A50s, select the phone model and storage. Phones were ...Read moreabout the seller notes“This listing is for the Samsung Galaxy A50 or A50s, select the phone model and storage. Phones were professionally tested and passed all our functionality tests which comes with a 30 days WORRY FREE Money back warranty. These phones are in GOOD (7.5/10 - 8.5/10) cosmetic condition, . Phones may or may not have screen burn-ins dependent on your selection (i.e. some discoloration on the LCD, they are also known as ghost images); if you select a screen burn-in, the severity will depend on your selection. The phones compatible carrier(s) will depend on your selection by carrier compatibility: If you select the GSM Unlocked option, the phone will work on all GSM carriers worldwide, including AT&T, T-Mobile, Metro PCS etc.. (but won't work on CDMA carriers or Cricket). However, If the Verizon Unlocked option is selected, the phone will also work on Verizon, and all GSM carriers. The locked models will ONLY work with the carrier that you select.”Read Lessabout the seller notes	samsung	Galaxy A50 or A50s (Select)	64.0	Unlocked	50.0	6.4	Select	4.0	Without Contract	Android	Varies by model	Bar	Does Not Apply	4G, Bluetooth, GPS, Wi-Fi	4K Video Recording (Galaxy A50s only), AMOLED Display	Single SIM	MicroSDXC	Others	Black/White/Blue/Coral/Green	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
