Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	Manufacturer Color	SIM Card Slot	Memory Card Type	Processor	Cellular Band	Network Technology	Custom Bundle	Note	Country/Region of Manufacture	Notice	Attention	CPU	UPC	Manufacturer Warranty	Packing List	Color	Warehouse Location	Capacity of battery	SKU	Family Line	Carrier	Storage Extend	Bundle Listing	Bundled Items	Chipset Model	Compatibility	Applicable Regions	Notice 3	Package	Storage capacity	Screen size	Camera resolution	Operating system	Lock status	Sim card slot	Ram	Memory card type	EAN	Not Compatible	Compatible Operating System	WIFI	Positioning	Battery	ROM	Fast Charging	GPU	NFC	Aspect Ratio	Type	Resolution	Capacity of Battery	Free Accessories	Local Warehouse	Unit Type	Release Date	Battery Health/Capacity	Compatible With	Number of Charging Ports	Bundle Description	Includes The Following Cables	Output Amperage	Non-Domestic Product	Compatible Brand	Front Camera	Screen Type	Screen Resolution	Charger	Battery Capacity	Batteries	Item Weight	USB	Camera Features	Sensors	Video	Dimensions	Display Technology	Protection	Front Camera Feature	WLAN	Bluetooth	Loudspeaker	3.5mm jack	Charging	Front Video	Battery Capacity(mAh)	Biometrics Technology	Display Resolution	Rear Camera Quantity	Display Proportions	3.5mm Headphone Port	Touch Screen Type	Modified Item	Country/Region of Origin	Warranty	Music Play	Back Video	Talk Time	Audio Quality	Video recording(Back camera)	Seller Warranty	Sim Card Size	Front camera	Storage Type	RAM Type	Thermometer	Battery Capacity Range	CPU Model	Bluetooth Version	Charging Interface Type	MTK Model	RAM and Storage	Year	ISBN	Colour	Display Size	SIM Card Quantity	Comes in a kit box with	Free Bundled Items	SIM Card Type	Screen Material	Touch ID	Quick Charge	Display  Size	Size	Charger interface	External Storage	Weight (including battery)	Rear camera	Front Camera Video	Network Standard	4G/LTE	Cosmetic Condition	Functionality Condition	Data Sanitation Status	Audio quality	Support Network Carriers	For Free	LG UNLOCKED DEVICES	Included Accessories	Cosmetic condition	Charger and cable	Water, Dust,and Shock	Packaging	Not Compatible With	Phone Variant	N1-SKU	Stand-by	Battery Type	Carrier Supporting	SIM-Karten-Slot	Besonderheiten	Earphone Port	Card Extend	OK Google on Locked Screen	Certification	Cellular and wireless	Material	Betriebssystem	Sperrstatus	Battery Standby Time	Music play	Weight	Gigabyte Size	Model Identifiers	Back Camera Video	Memory	Chip	Rear Camera	Interface	Li-Polymer	WiFi	Sim card type	Earphone Jack	Unit Quantity	Bluetooth:	Our Battery Health % Rule	Whats in the Box	Android Version	Internet Connectivity	Series	RAM Size	Maximum Resolution	Display Type	Processor Model	Battery Run Time	BRAND	Model number	Manufacture Color	Cellular Network Technology	Free Gift	Processor Type	Night Vision camera	BDS	Housing Material	Height	Width	Thickness	Memory for SD Card	Front Camera(Pixel)	Back Camera(Pixel)	Proximity Sensor	Speaker	Feature	Hard Drive Capacity	Storage Extension	Battery Talk Time	SIM Card	Wireless Charge	Touch	PPI	Screen-to-body ratio	GPS	OTG	Net Weight	Body Material	Color::	Extra Features	Original Battery Capacity	Dimension	Manufacturer	No accessories	4G LTE	Cellular Band 4G	CARRIERS :	Size Type	Flash led	Qualcomm Model	Refresh Rate	Industrial Mode accuracy	Night Vision	IR Sensor Resolution	Storage extension	Charging Power	Temperature Range	Field of View	Capacity	Front camera video features	Networks Supported	Navigation	Color:	Storage capacity:	Talking Battery Life	Original box	Item condition	What is not included	Sim card	What is included	#1# suggestions found. Use up and down	VoLTE Supported	Manufacturer Part Number	Unlock Status	Manufacturer Colour	Display	Model:	USB Interface	Location technology	MHL	Battery capacity (mAh, Typical)	4G TDD LTE	5G TDD Sub6	Main Resolution	Sub Display Size	Color depth	CPU Type	S pen Support	SIM Slot Type	USB Version	Bluetooth version	2G GSM	3G UMTS	4G FDD LTE	Main Display Size	Main maximum scan rate	Sub Resolution	CPU speed	SIM	Manufactured Color	Torch	3G WCDMA	4G LTE-FDD	VoLTE	Touch Panel	BT	OS	Wifi	SD card	Exact Model	CPU Core Quantity	4G TDD-LTE	Screen Burn Severity	USB cable	Microphone	Battery capacity	Battery type	USB Charger	Front Camera Pixel	Max. Expansion Supported	FM	Chipset	Camera	AirBuda U	Network Status	Platform	Frequency band	Dual SIM card	Memory size	Compatible Model	FM Radio	Available Colors	Latest features	Marke	Sensor	The Internet	USB Port	Internal Storage	Kit Style	物品状况	Screen Refresh Rate	Carriers not work with	code	Important Information	Sealed	Warranty - Parts	Items Included	Design/Finish	Languages	Manufacture Year	Night vision Camera	Screen protection	Certified	Navigation & Positioning	Sensors 1	Fast Wireless Charging	Rear Camera Pixel	Colors
https://www.ebay.com/itm/382980837076?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Samsung	Galaxy S10e	128GB		16.0MP	5.8 in	Factory Unlocked	6 GB	Without Contract	Android	SM-G970		G970UZWAXAA, G970UZKAXAA, G970UZBAXAA, G970UZIAXAA, G970UZRV	4G, Bluetooth, GPS, LTE, Wi-Fi	4G Data Capable, 4K Video Recording, AMOLED Display	White, Black, Blue, Pink	Single SIM	MicroSD	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/254986400075?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Samsung Galaxy S21 5G is in Very Good condition and has been determined fully functional by ...Read moreabout the seller notes“This Samsung Galaxy S21 5G is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Samsung Electronics	Samsung Galaxy S21 5G	128GB	Unlocked	40 megapixels	"6.2"""		12GB	Without Contract	Android		Smartphone	SM-G991UZAAXAA																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/363183789732?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Apple	Apple iPhone 11 Pro Max	256 GB	Unlocked	12.0 MP	6.5 in	Factory Unlocked	4 GB	Without Contract	iOS	A2161 (CDMA + GSM)		MWH52LL/A, MWH62LL/A, MWH42LL/A, MWH72LL/A	4G, Bluetooth, GPS	Face ID, Three-axis gyro, 4K Video Recording, Accelerometer, Ambient Light Sensor, AMOLED Display, Barometer, Proximity Sensor	Gold, Silver, Space Gray, Midnight Green	Single SIM	Not Applicable	Hexa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/383859582143?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Samsung	Samsung Galaxy Note10+	256 GB	Unlocked	16.0MP	6.8 in	Factory Unlocked	12 GB	Without Contract	Android	SM-N975U		SM-N975	4G, Bluetooth, GPS, LTE, Wi-Fi	4G Data Capable, 4K Video Recording, AMOLED Display	Aura Glow, Aura White, Aura Black	Single SIM	MicroSD	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/254362722440?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy S10e is in Very Good condition and has been determined fully functional by our industry ...Read moreabout the seller notes“This Galaxy S10e is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Samsung Electronics	Galaxy S10e	128GB	Factory Unlocked	12MP	"5.8"""	Network Unlocked	6GB	Without Contract	Android	G970U	Smartphone																																																																																																																																																																																																																																																																																																																																																		
https://www.ebay.com/itm/383056866223?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Samsung	Galaxy S10	128GB		12.0 MP	6.1 in	Factory Unlocked	8 GB	Without Contract	Android	SM-G973		G973UZKAXAA, G973UZBAXAA, G973UZWAXAA, G973UZIAXAA	4G, Bluetooth, GPS, LTE, Wi-Fi	4K Video Recording, AMOLED Display, ANT+	White, Black, Blue, Pink	Single SIM	MicroSD	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/382248638826?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Apple	iPhone 7 Plus	128GB		12.0MP	"5.5"""	Factory Unlocked	3 GB	Without Contract	iOS - Apple	A1784	Bar	MN572LL/A, MN522LL/A, MN562LL/A, MN532LL/A	4G, Bluetooth, GPS, Wi-Fi	Internet Browser, 4G Data Capable, Touchscreen, 4K Video Recording, Bluetooth Enabled, GPS, Music Player, Speakerphone	Gold, Rose Gold, Silver, Black, Jet Black, Red	Single SIM	NA	Quad Core				4G SIM Card Required - NOT included																																																																																																																																																																																																																																																																																																																																							
https://www.ebay.com/itm/362796932744?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Apple	iPhone XS	64GB		12.0 MP	5.8 in	Factory Unlocked	4 GB	Without Contract	iOS	A1920 (CDMA + GSM)	Bar	MT962LL/A, MT952LL/A, MT942LL/A	4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, AMOLED Display, Camera	Silver, Gold, Space Gray	Single SIM	NA	Hexa Core		LTE																																																																																																																																																																																																																																																																																																																																									
https://www.ebay.com/itm/401421944762?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Apple	iPhone 7 Plus	32GB		12.0MP	"5.5"""	Factory Unlocked	3 GB	Without Contract	iOS - Apple	A1784	Bar	MNQU2LL/A, MNQV2LL/A, MNQW2LL/A, MNQX2LL/A	4G, Bluetooth, GPS	Internet Browser, Touchscreen, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, GPS, Music Player, Speakerphone	Gold, Rose Gold, Silver, Black, Jet Black	Single SIM	NA	Quad Core				4G SIM Card Required - NOT included																																																																																																																																																																																																																																																																																																																																							
https://www.ebay.com/itm/164893254720?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		Unbranded	J7	4GB	GSM Network,Dont support 4G network .	5.0MP	5 in			Without Contract	Android		Bar	Does Not Apply	2G, 3G, Bluetooth, GPS	Internet Browser, 3G Data Capable, Touchscreen, Bluetooth Enabled, GPS, Music Player, Speakerphone, Wi-Fi Capable		Dual SIM	MicroSD	Quad Core	3G( WCDMA 850/1900/2100MHz) 2G(GSM 850 / 900/1800 / 1900MHz)				China	Dont Support Sprint	Dont support Straight Talk/Net 10 with verizon or sprint tower	MTK6580A, Cortex A7 quad core, 1.3GHz	Does not apply	1 year	1xMobile Phone																																																																																																																																																																																																																																																																																																																																
https://www.ebay.com/itm/254587833287?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy Note 10 Plus is in Very Good condition and has been determined fully functional by our ...Read moreabout the seller notes“This Galaxy Note 10 Plus is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Samsung Electronics	Galaxy Note 10 Plus	256GB	Factory Unlocked	16.0MP	"6.8"""	Network Unlocked	12GB	Without Contract	Android	N975U	Smartphone	SMN975UZKAXAA	Bluetooth, WiFi, Cellular	4G LTE speed, Dynamic AMOLED Infinity Display, S Pen, Ultrasonic fingerprint ID, All-day intelligent battery, Bixby Routines, Touch Screen, Accelerometer, Barometer, Compass, Fingerprint sensor, Flicker sensor, Gyro sensor, Hall effect sensor, Proximity sensor, RGB light sensor, Samsung Pay				Octa-core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/255156294126?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This iPhone 12 is in Very Good condition and has been determined fully functional by our industry ...Read moreabout the seller notes“This iPhone 12 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Apple	iPhone 12	64GB	Factory Unlocked	12MP	"6.1"""	Network Unlocked	4GB	Without Contract	iOS	A2172	Smartphone																																																																																																																																																																																																																																																																																																																																																		
https://www.ebay.com/itm/382231636526?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Apple	iPhone 6s Plus	64GB	Verizon	12.0MP	"5.5 """	Factory Unlocked	2 GB	Without Contract	iOS - Apple	A1687	Bar	MKW92LL/A, MKWE2LL/A, MKWD2LL/A, MKWC2LL/A	4G, Bluetooth, GPS, LTE	Internet Browser, 4G Data Capable, Touchscreen, Bluetooth Enabled, GPS, Music Player, Speakerphone	Gold, Rose Gold, Silver, Space Gray	Single SIM	NA	Apple A9 64-bit, M9 motion chip				4G SIM Card Required - NOT included																																																																																																																																																																																																																																																																																																																																							
https://www.ebay.com/itm/253462854618?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Apple iPhone 8 64GB Factory Unlocked Smartphone has been determined fully functional by our ...Read moreabout the seller notes“This Apple iPhone 8 64GB Factory Unlocked Smartphone has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone 8 64GB Factory Unlocked Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”Read Lessabout the seller notes	Apple	iPhone 8	64GB	Factory Unlocked	12MP	"4.7"""	Network Unlocked	2GB	Without Contract	iOS	A1905	Smartphone	MQ6V2LL/A																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/383773335051?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	Samsung	Samsung Galaxy Note10	256 GB	Unlocked	16.0MP	6.3 in	Factory Unlocked	8 GB	Without Contract	Android	SM-N970U		SM-N970UZSAXAA, SM-N970UZWAXAA, SM-N970UZKAXAA	4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, AMOLED Display	Aura Glow, Aura White, Aura Black	Single SIM	NA	Octa Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/254699548059?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This iPhone SE 2020 Gen. 2 is in Very Good condition and has been determined fully functional by ...Read moreabout the seller notes“This iPhone SE 2020 Gen. 2 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Apple	iPhone SE 2020 Gen. 2	64GB	Factory Unlocked		"4.7"""	Network Unlocked	3GB	Without Contract	iOS	A2275	Smartphone	MX9N2LL/A																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/193162998553?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“Overall good condition will have marks and scratches - MFI Charger included”	Apple	iPhone 8	64GB	GSM Unlocked, Unlocked	12MP	"4.7"""	Network Unlocked	2GB	Without Contract	iOS	A1863 (CDMA + GSM)	Smartphone	MQ6V2LL/A	Bluetooth, NFC, Wi-Fi	Camera	Black	Single SIM	CompactFlash	Quad Core	GSM																																																																																																																																																																																																																																																																																																																																										
https://www.ebay.com/itm/254187724827?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone is in used condition. ...Read moreabout the seller notes“This Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone is in used condition. It is 100% functional but will show signs of use, including scratches and dents on the front, back, and corners of the product. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”Read Lessabout the seller notes	Apple	iPhone XR	64GB	Factory Unlocked	12MP	"6.1"""	Network Unlocked	3GB	Without Contract	iOS	A1984	Smartphone	MRYR2LL/A																																																																																																																																																																																																																																																																																																																																																	
